S000005177  YNL233W
S000004430  YLR438W
S000005078  YNL134C
S000003299  YGR067C
S000005089  YNL145W
S000001750  YKR042W
S000002330  YDL171C
S000006521  tA(UGC)A
S000005248  YNL304W
S000000759  YEL033W
S000005864  YOR337W
S000007329  tQ(UUG)Q
S000003837  YJR076C
S000000105  YBL009W
S000003192  YGL224C
S000000829  YER027C
S000000006  YAL008W
S000003488  YGR256W
S000003510  YGR278W
S000002644  YDR236C
S000004528  YML063W
S000004677  YMR073C
S000007326  tM(CAU)Q2
S000001374  YIL112W
S000004190  YLR200W
S000006136  YPL215W
S000006509  snR190
S000001085  YHR043C
S000000450  YBR246W
S000005431  YOL070C
S000005795  YOR269W
S000000454  YBR250W
S000005168  YNL224C
S000000933  YER131W
S000001266  YIL004C
S000005061  YNL117W
S000001304  YIL042C
S000001941  YFR045W
S000003035  YGL067W
S000002408  YDR001C
S000000854  YER052C
S000004407  YLR415C
S000003536  YIL014C-A
S000001722  YKR014C
S000004915  YMR300C
S000004842  YMR229C
S000005954  YPL033C
S000001199  YHR156C
S000006060  YPL139C
S000006217  YPR013C
S000005786  YOR260W
S000002202  YDL044C
S000002245  YDL087C
S000005939  YPL018W
S000028678  YLR157W-E
S000001132  YHR090C
S000003492  YGR260W
S000001931  YFR035C
S000004748  YMR140W
S000002558  YDR151C
S000003986  YLL063C
S000005701  YOR175C
S000005384  YOL024W
S000004741  YMR134W
S000003934  YLL011W
S000005339  YNR056C
S000003343  YGR111W
S000002802  YDR394W
S000006571  tF(GAA)P2
S000006721  tS(AGA)D1
S000005243  YNL299W
S000004265  YLR275W
S000000925  YER123W
S000000677  YCR081W
S000000514  YCL008C
S000003052  YGL084C
S000002725  YDR317W
S000005799  YOR273C
S000005753  YOR227W
S000003386  YGR154C
S000001698  YKL215C
S000002357  YDL198C
S000003147  YGL179C
S000002608  YDR200C
S000005749  YOR223W
S000000613  YCR020C
S000005052  YNL108C
S000001364  YIL102C
S000001544  YKL061W
S000007318  tE(UUC)Q
S000005520  YOL160W
S000006717  tR(UCU)M1
S000006771  tW(CCA)G1
S000005314  YNR031C
S000004625  YMR023C
S000005937  YPL016W
S000003342  YGR110W
S000002173  YDL015C
S000000793  YEL067C
S000000997  YHL005C
S000006720  tS(AGA)B
S000003823  YJR062C
S000002488  YDR081C
S000001810  YKR102W
S000006324  YPR120C
S000006684  tP(UGG)M
S000003763  YJR003C
S000003128  YGL160W
S000002714  YDR306C
S000002437  YDR030C
S000028707  YOL019W-A
S000003638  YJL102W
S000002580  YDR173C
S000001296  YIL034C
S000003355  YGR123C
S000002953  YDR545W
S000006180  YPL259C
S000003560  YJL023C
S000005619  YOR093C
S000028584  YOR316C-A
S000003833  YJR072C
S000005320  YNR037C
S000002750  YDR342C
S000005901  YOR374W
S000002209  YDL051W
S000000103  YBL007C
S000004654  YMR051C
S000002319  YDL160C
S000004291  YLR300W
S000005871  YOR344C
S000003849  YJR089W
S000005120  YNL176C
S000001286  YIL024C
S000003795  YJR034W
S000004673  YMR069W
S000003812  YJR051W
S000006613  tI(UAU)D
S000004124  YLR134W
S000005327  YNR044W
S000002833  YDR425W
S000000633  YCR037C
S000005289  YNR006W
S000005565  YOR039W
S000004825  YMR212C
S000002828  YDR420W
S000003455  YGR223C
S000004897  YMR284W
S000005762  YOR236W
S000000033  YAL035W
S000003008  YGL040C
S000005159  YNL215W
S000002231  YDL073W
S000028605  YBR296C-A
S000005676  YOR150W
S000005253  YNL309W
S000003625  YJL089W
S000002399  YDL240W
S000000503  YBR299W
S000002758  YDR350C
S000005045  YNL101W
S000000214  YBR010W
S000006316  YPR112C
S000001211  YHR168W
S000000231  YBR027C
S000004886  YMR273C
S000006185  YPL264C
S000003164  YGL196W
S000006245  YPR041W
S000003744  YJL208C
S000000623  YCR028C
S000006748  tT(CGU)K
S000000891  YER089C
S000005004  YNL059C
S000002443  YDR036C
S000028551  YGR240C-A
S000003174  YGL206C
S000003861  YJR100C
S000004604  YMR002W
S000002815  YDR407C
S000001148  YHR106W
S000002886  YDR478W
S000006445  snR54
S000006277  YPR073C
S000007523  YER053C-A
S000002636  YDR228C
S000002805  YDR397C
S000005654  YOR128C
S000000807  YER005W
S000005708  YOR182C
S000028513  YJR112W-A
S000003530  YHR005C-A
S000001178  YHR136C
S000002203  YDL045C
S000001917  YFR021W
S000003578  YJL042W
S000005599  YOR073W
S000006784  tY(GUA)M2
S000004843  YMR230W
S000005341  YNR058W
S000002921  YDR513W
S000001176  YHR134W
S000001341  YIL079C
S000001475  YIR036C
S000004109  YLR119W
S000005995  YPL074W
S000006707  tR(CCU)J
S000003755  YJL219W
S000001477  YIR038C
S000003753  YJL217W
S000001855  YFL039C
S000000541  YCL036W
S000000542  YCL037C
S000002195  YDL037C
S000000661  YCR065W
S000006454  snR63
S000002912  YDR504C
S000002930  YDR522C
S000003486  YGR254W
S000001494  YKL011C
S000005908  YOR381W
S000028595  YAR035C-A
S000002298  YDL139C
S000003157  YGL189C
S000001957  YHR079C-A
S000001393  YIL131C
S000003815  YJR054W
S000005455  YOL095C
S000005573  YOR047C
S000001114  YHR072W
S000005008  YNL064C
S000007234  YDR034W-B
S000000905  YER103W
S000000665  YCR069W
S000004980  YNL035C
S000005100  YNL156C
S000006650  tL(UAA)J
S000000851  YER049W
S000005408  YOL048C
S000003050  YGL082W
S000002347  YDL188C
S000002262  YDL104C
S000006603  tI(AAU)E2
S000004670  YMR066W
S000001833  YFL061W
S000002629  YDR221W
S000001061  YHR019C
S000000223  YBR019C
S000006147  YPL226W
S000003453  YGR221C
S000004798  YMR186W
S000006622  tK(CUU)G2
S000004746  YMR138W
S000002794  YDR386W
S000001349  YIL087C
S000005512  YOL152W
S000004287  YLR296W
S000004290  YLR299W
S000007355  YOR343W-A
S000005943  YPL022W
S000001671  YKL188C
S000000752  YEL026W
S000001465  YIR026C
S000006781  tY(GUA)J1
S000004710  YMR104C
S000003639  YJL103C
S000006095  YPL174C
S000003406  YGR174C
S000001204  YHR161C
S000002230  YDL072C
S000003848  YJR088C
S000003767  YJR007W
S000006442  snR51
S000000667  YCR071C
S000001070  YHR028C
S000003712  YJL176C
S000003361  YGR129W
S000006773  tW(CCA)J
S000005709  YOR183W
S000007246  YLR262C-A
S000028804  YJL047C-A
S000007270  Q0105
S000002813  YDR405W
S000004019  YLR029C
S000006531  tD(GUC)D
S000005835  YOR308C
S000005765  YOR239W
S000002564  YDR157W
S000004828  YMR215W
S000002975  YGL007W
S000005993  YPL072W
S000002504  YDR097C
S000002234  YDL076C
S000003439  YGR207C
S000004267  YLR277C
S000005846  YOR319W
S000113559  YKL023C-A
S000001618  YKL135C
S000001060  YHR018C
S000006560  tE(UUC)M
S000000936  YER134C
S000002699  YDR291W
S000006067  YPL146C
S000002774  YDR366C
S000000835  YER033C
S000005837  YOR310C
S000006148  YPL227C
S000001398  YIL136W
S000004261  YLR271W
S000003745  YJL209W
S000006642  tL(CAA)K
S000001356  YIL094C
S000005597  YOR071C
S000005214  YNL270C
S000001885  YFL009W
S000081376  snR85
S000005641  YOR115C
S000001930  YFR034C
S000004111  YLR121C
S000002596  YDR188W
S000004653  YMR050C
S000028558  YKL183C-A
S000004912  YMR297W
S000002664  YDR256C
S000003446  YGR214W
S000005213  YNL269W
S000006742  tT(AGU)I2
S000004900  YMR287C
S000000885  YER083C
S000001413  YIL151C
S000001437  YIL175W
S000005538  YOR012W
S000007281  Q0250
S000001011  YHL019C
S000004848  YMR235C
S000001656  YKL173W
S000003235  YGR003W
S000001354  YIL092W
S000004195  YLR205C
S000000804  YER002W
S000003878  YJR117W
S000007354  YOR192C-B
S000006247  YPR043W
S000006555  tE(UUC)G3
S000002808  YDR400W
S000003210  YGL241W
S000005422  YOL061W
S000005185  YNL241C
S000000981  YER179W
S000005739  YOR213C
S000113566  YLR146W-A
S000005107  YNL163C
S000002398  YDL239C
S000000857  YER055C
S000000566  YCL061C
S000001643  YKL160W
S000004660  YMR056C
S000003448  YGR216C
S000000349  YBR145W
S000002241  YDL083C
S000001540  YKL057C
S000004578  YML110C
S000003293  YGR061C
S000000774  YEL048C
S000001608  YKL125W
S000000919  YER117W
S000003103  YGL135W
S000001277  YIL015W
S000000124  YBL028C
S000000263  YBR059C
S000028838  YIR021W-A
S000000237  YBR033W
S000002391  YDL232W
S000000379  YBR175W
S000000924  YER122C
S000028630  YFR032C-B
S000000861  YER059W
S000006329  YPR125W
S000001387  YIL125W
S000001732  YKR024C
S000006568  tF(GAA)M
S000002877  YDR469W
S000002215  YDL057W
S000003876  YJR115W
S000003333  YGR101W
S000003249  YGR017W
S000000411  YBR207W
S000002429  YDR022C
S000005817  YOR291W
S000006513  tA(AGC)H
S000001948  YFR052W
S000004526  YML061C
S000000373  YBR169C
S000005150  YNL206C
S000001368  YIL106W
S000004898  YMR285C
S000002585  YDR178W
S000005914  YOR387C
S000004248  YLR258W
S000004348  YLR356W
S000000631  YCR035C
S000005681  YOR155C
S000003732  YJL196C
S000005475  YOL115W
S000001282  YIL020C
S000006058  YPL137C
S000004246  YLR256W
S000006137  YPL216W
S000006574  tG(GCC)B
S000028805  YJL133C-A
S000001249  YHR206W
S000004276  YLR286C
S000003916  YJR155W
S000004815  YMR202W
S000000848  YER046W
S000002756  YDR348C
S000003966  YLL043W
S000006640  tL(CAA)G2
S000003852  YJR092W
S000005108  YNL164C
S000005260  YNL316C
S000005297  YNR014W
S000003758  YJL222W
S000005785  YOR259C
S000004953  YNL008C
S000004596  YML127W
S000007359  YPR137C-A
S000007615  YKL018C-A
S000003804  YJR043C
S000028597  YBL071C-B
S000006331  YPR127W
S000001760  YKR052C
S000028672  YLL066W-B
S000004850  YMR237W
S000005514  YOL154W
S000005402  YOL042W
S000001172  YHR130C
S000005478  YOL118C
S000005570  YOR044W
S000002348  YDL189W
S000004704  YMR098C
S000003224  YGL255W
S000001083  YHR041C
S000001747  YKR039W
S000005465  YOL105C
S000001814  YKR106W
S000005331  YNR048W
S000004057  YLR067C
S000004268  YLR278C
S000002862  YDR454C
S000004553  YML088W
S000001281  YIL019W
S000002478  YDR071C
S000003443  YGR211W
S000000054  YAL058W
S000003338  YGR106C
S000000257  YBR053C
S000000180  YBL084C
S000004012  YLR022C
S000003121  YGL153W
S000000438  YBR234C
S000001033  YHL041W
S000003869  YJR108W
S000007375  YLR227W-A
S000028828  YHL015W-A
S000005675  YOR149C
S000004451  YLR459W
S000004194  YLR204W
S000004123  YLR133W
S000002920  YDR512C
S000005252  YNL308C
S000003158  YGL190C
S000002520  YDR113C
S000005635  YOR109W
S000005175  YNL231C
S000002407  YDL248W
S000001259  YHR216W
S000007372  YHL009W-B
S000001867  YFL027C
S000000801  YEL075C
S000006716  tR(UCU)K
S000003261  YGR029W
S000000992  YER190W
S000003877  YJR116W
S000004663  YMR059W
S000006399  YPR195C
S000002769  YDR361C
S000002390  YDL231C
S000000336  YBR132C
S000003964  YLL041C
S000005713  YOR187W
S000000003  YAL003W
S000004409  YLR417W
S000001126  YHR084W
S000000798  YEL072W
S000003319  YGR087C
S000002730  YDR322W
S000002263  YDL105W
S000000929  YER127W
S000004772  YMR162C
S000004184  YLR194C
S000003377  YGR145W
S000000544  YCL039W
S000006743  tT(AGU)J
S000001273  YIL011W
S000005042  YNL098C
S000001295  YIL033C
S000003657  YJL121C
S000000119  YBL023C
S000006438  YPL249C-A
S000004476  YML014W
S000006484  RDN25-1
S000001723  YKR015C
S000004732  YMR125W
S000003431  YGR199W
S000007296  snR31
S000004350  YLR358C
S000002798  YDR390C
S000005827  YOR301W
S000002574  YDR167W
S000005591  YOR065W
S000000091  YAR068W
S000000791  YEL065W
S000002978  YGL010W
S000004935  YMR316W
S000000240  YBR036C
S000004724  YMR118C
S000007263  Q0060
S000000207  YBR003W
S000003399  YGR167W
S000000846  YER044C
S000004480  YML018C
S000000159  YBL063W
S000001521  YKL038W
S000006745  tT(AGU)N2
S000006631  tK(UUU)G2
S000005865  YOR338W
S000007348  YJR135W-A
S000007367  YGR161C-C
S000002341  YDL182W
S000005367  YOL007C
S000005530  YOR004W
S000001386  YIL124W
S000005767  YOR241W
S000007460  snR49
S000003160  YGL192W
S000029722  YBR230W-A
S000000871  YER069W
S000028539  YDR182W-A
S000006577  tG(GCC)D2
S000005730  YOR204W
S000000044  YAL046C
S000004534  YML069W
S000004078  YLR088W
S000004149  YLR159W
S000003480  YGR248W
S000005000  YNL055C
S000005338  YNR055C
S000000215  YBR011C
S000001570  YKL087C
S000028524  YKL068W-A
S000005830  YOR304C-A
S000002343  YDL184C
S000002573  YDR166C
S000006703  tR(ACG)K
S000002154  YBR012W-A
S000006564  tF(GAA)F
S000004388  YLR396C
S000006157  YPL236C
S000002709  YDR301W
S000003527  YGR295C
S000003280  YGR048W
S000004317  YLR325C
S000006191  YPL270W
S000002938  YDR530C
S000000245  YBR041W
S000007386  YNL284C-A
S000000232  YBR028C
S000003026  YGL058W
S000001150  YHR108W
S000002854  YDR446W
S000002268  YDL110C
S000006269  YPR065W
S000005432  YOL071W
S000000403  YBR199W
S000006219  YPR015C
S000001507  YKL024C
S000000732  YEL006W
S000003395  YGR163W
S000004649  YMR046C
S000005966  YPL045W
S000003425  YGR193C
S000004717  YMR111C
S000004845  YMR232W
S000006512  tA(AGC)G
S000001847  YFL047W
S000004413  YLR421C
S000006215  YPR011C
S000002339  YDL180W
S000005485  YOL125W
S000000561  YCL056C
S000001337  YIL075C
S000006638  tL(CAA)D
S000005967  YPL046C
S000001674  YKL191W
S000006284  YPR080W
S000002405  YDL246C
S000006050  YPL129W
S000003898  YJR137C
S000006005  YPL084W
S000004283  YLR292C
S000005355  YNR072W
S000006253  YPR049C
S000006205  YPR001W
S000003778  YJR017C
S000000077  YAR029W
S000029463  snR191
S000003647  YJL111W
S000002713  YDR305C
S000003195  YGL226W
S000003946  YLL023C
S000028852  YNL277W-A
S000004807  YMR194W
S000006345  YPR141C
S000003976  YLL053C
S000002881  YDR473C
S000000337  YBR133C
S000001691  YKL208W
S000000965  YER163C
S000004990  YNL045W
S000005788  YOR262W
S000004506  YML042W
S000002667  YDR259C
S000001305  YIL043C
S000005132  YNL188W
S000001186  YHR143W
S000004196  YLR206W
S000001786  YKR078W
S000003031  YGL063W
S000001165  YHR123W
S000003440  YGR208W
S000004005  YLR015W
S000004415  YLR423C
S000001655  YKL172W
S000001212  YHR169W
S000006561  tE(UUC)P
S000005569  YOR043W
S000001575  YKL092C
S000001713  YKR005C
S000002183  YDL025C
S000002878  YDR470C
S000007621  YML007C-A
S000004964  YNL019C
S000000806  YER004W
S000005254  YNL310C
S000003281  YGR049W
S000006585  tG(GCC)M
S000004832  YMR219W
S000004735  YMR128W
S000002695  YDR287W
S000006161  YPL240C
S000005482  YOL122C
S000003776  YJR015W
S000000634  YCR038C
S000006749  tT(UGU)G1
S000001704  YKL221W
S000004808  YMR195W
S000003938  YLL015W
S000002495  YDR088C
S000029710  RDN5-5
S000001607  YKL124W
S000002743  YDR335W
S000005975  YPL054W
S000004087  YLR097C
S000001678  YKL195W
S000007441  snR17b
S000001327  YIL065C
S000004647  YMR044W
S000001007  YHL015W
S000002554  YDR147W
S000003412  YGR180C
S000004954  YNL009W
S000002281  YDL123W
S000003278  YGR046W
S000004264  YLR274W
S000000205  YBR001C
S000005770  YOR244W
S000003340  YGR108W
S000004902  YMR289W
S000002459  YDR052C
S000006646  tL(GAG)G
S000004773  YMR163C
S000004308  YLR316C
S000002869  YDR461W
S000001736  YKR028W
S000005834  YOR307C
S000004214  YLR224W
S000004951  YNL006W
S000000655  YCR059C
S000005540  YOR014W
S000001043  YHR001W
S000006761  tV(AAC)K2
S000006379  YPR175W
S000000280  YBR076W
S000001528  YKL045W
S000000396  YBR192W
S000006152  YPL231W
S000001459  YIR020C
S000005558  YOR032C
S000005491  YOL131W
S000001932  YFR036W
S000005389  YOL029C
S000000994  YHL002W
S000006752  tT(UGU)P
S000000966  YER164W
S000005542  YOR016C
S000000540  YCL035C
S000001727  YKR019C
S000003188  YGL220W
S000001551  YKL068W
S000000530  YCL025C
S000002255  YDL097C
S000000704  YCR107W
S000000489  YBR285W
S000001654  YKL171W
S000000682  YCR086W
S000001309  YIL047C
S000005588  YOR062C
S000005657  YOR131C
S000004080  YLR090W
S000005021  YNL077W
S000002442  YDR035W
S000004203  YLR213C
S000000796  YEL070W
S000005270  YNL326C
S000007249  YMR158C-A
S000006679  tP(AGG)N
S000003181  YGL213C
S000001838  YFL056C
S000028741  YEL009C-A
S000004112  YLR122C
S000003850  YJR090C
S000006778  tY(GUA)D
S000001950  YFR054C
S000000647  YCR051W
S000001213  YHR170W
S000005125  YNL181W
S000004840  YMR227C
S000005868  YOR341W
S000004813  YMR200W
S000001775  YKR067W
S000003687  YJL151C
S000001034  YHL042W
S000002883  YDR475C
S000003730  YJL194W
S000006129  YPL208W
S000004523  YML058W
S000028535  YBR200W-A
S000002613  YDR205W
S000000618  YCR024C
S000004816  YMR203W
S000005231  YNL287W
S000001640  YKL157W
S000001651  YKL168C
S000000424  YBR220C
S000001252  YHR209W
S000002895  YDR487C
S000003277  YGR045C
S000007297  snR32
S000006127  YPL206C
S000002529  YDR122W
S000003033  YGL065C
S000000376  YBR172C
S000001160  YHR118C
S000002796  YDR388W
S000004767  YMR158W
S000005452  YOL092W
S000002609  YDR201W
S000006434  YLR438C-A
S000003689  YJL153C
S000002599  YDR191W
S000007232  YDL130W-A
S000006019  YPL098C
S000006538  tD(GUC)J3
S000005561  YOR035C
S000005652  YOR126C
S000001555  YKL072W
S000001856  YFL038C
S000006064  YPL143W
S000002505  YDR098C
S000006599  tH(GUG)M
S000001192  YHR149C
S000001423  YIL161W
S000003640  YJL104W
S000004169  YLR179C
S000006601  tI(AAU)D
S000029705  YCL012C
S000002474  YDR067C
S000004622  YMR020W
S000001485  YKL002W
S000005291  YNR008W
S000001882  YFL012W
S000003859  YJR098C
S000001240  YHR197W
S000005390  YOL030W
S000003903  YJR142W
S000005227  YNL283C
S000001300  YIL038C
S000004368  YLR376C
S000005670  YOR144C
S000003992  YLR002C
S000002256  YDL098C
S000002500  YDR093W
S000000904  YER102W
S000087209  YDR461C-A
S000001837  YFL057C
S000005139  YNL195C
S000000532  YCL027W
S000003097  YGL129C
S000003545  YJL008C
S000005844  YOR317W
S000006297  YPR093C
S000003892  YJR131W
S000004284  YLR293C
S000028811  YOL013W-A
S000001218  YHR175W
S000005221  YNL277W
S000005364  YOL004W
S000000506  YBR302C
S000002680  YDR272W
S000001118  YHR076W
S000006262  YPR058W
S000003402  YGR170W
S000002266  YDL108W
S000003124  YGL156W
S000002707  YDR299W
S000001661  YKL178C
S000003719  YJL183W
S000001827  YFL067W
S000002432  YDR025W
S000005838  YOR311C
S000028818  YCR024C-B
S000004947  YNL002C
S000005200  YNL256W
S000002233  YDL075W
S000007335  tT(UAG)Q2
S000000802  YEL076C
S000000469  YBR265W
S000004380  YLR388W
S000004093  YLR103C
S000005464  YOL104C
S000002859  YDR451C
S000000640  YCR044C
S000005292  YNR009W
S000002557  YDR150W
S000004165  YLR175W
S000001858  YFL036W
S000005500  YOL140W
S000006059  YPL138C
S000000238  YBR034C
S000006333  YPR129W
S000003994  YLR004C
S000002889  YDR481C
S000002643  YDR235W
S000005315  YNR032W
S000007611  YJL062W-A
S000005442  YOL082W
S000005277  YNL333W
S000007358  YPL257W-B
S000001139  YHR097C
S000001072  YHR030C
S000000095  YAR073W
S000003770  YJR010C-A
S000006325  YPR121W
S000004752  YMR144W
S000006044  YPL123C
S000003048  YGL080W
S000001054  YHR012W
S000002790  YDR382W
S000005979  YPL058C
S000006656  tL(UAG)L2
S000004893  YMR280C
S000003947  YLL024C
S000003284  YGR052W
S000000368  YBR164C
S000003084  YGL116W
S000004036  YLR046C
S000004384  YLR392C
S000002410  YDR003W
S000001599  YKL116C
S000004675  YMR071C
S000001439  YIL177C
S000004440  YLR448W
S000000009  YAL011W
S000001183  YHR141C
S000001202  YHR159W
S000007603  YDR079C-A
S000006150  YPL229W
S000004137  YLR147C
S000028827  YGR035W-A
S000001763  YKR055W
S000000392  YBR188C
S000005137  YNL193W
S000006589  tG(GCC)P2
S000002315  YDL156W
S000006662  tM(CAU)J2
S000005804  YOR278W
S000004334  YLR342W
S000001516  YKL033W
S000004648  YMR045C
S000000017  YAL019W
S000004132  YLR142W
S000003662  YJL126W
S000002369  YDL210W
S000007407  YGR038C-A
S000003808  YJR047C
S000002352  YDL193W
S000006505  snR45
S000003146  YGL178W
S000007403  YER159C-A
S000000619  YCR024C-A
S000001301  YIL039W
S000001456  YIR017C
S000001392  YIL130W
S000003116  YGL148W
S000000823  YER021W
S000000323  YBR119W
S000001424  YIL162W
S000028603  YBR182C-A
S000000926  YER124C
S000002811  YDR403W
S000006313  YPR109W
S000004611  YMR009W
S000000574  YCL069W
S000004662  YMR058W
S000000029  YAL031C
S000006234  YPR030W
S000002563  YDR156W
S000001242  YHR199C
S000005181  YNL237W
S000004306  YLR314C
S000003290  YGR058W
S000006046  YPL125W
S000001313  YIL051C
S000002968  YFR024C-A
S000006608  tI(AAU)L2
S000005525  YOL165C
S000000974  YER172C
S000005680  YOR154W
S000004125  YLR135W
S000005075  YNL131W
S000003464  YGR232W
S000002285  YDL127W
S000028527  YPL189C-A
S000001247  YHR204W
S000004158  YLR168C
S000004385  YLR393W
S000004458  YLR466W
S000000002  YAL002W
S000002259  YDL101C
S000005516  YOL156W
S000006373  YPR169W
S000002219  YDL061C
S000000021  YAL023C
S000001161  YHR119W
S000003870  YJR109C
S000003646  YJL110C
S000004671  YMR067C
S000001457  YIR018W
S000005469  YOL109W
S000006409  YEL077C
S000003098  YGL130W
S000003335  YGR103W
S000000151  YBL055C
S000005878  YOR351C
S000028525  YLR307C-A
S000005417  YOL056W
S000000964  YER162C
S000003750  YJL214W
S000002511  YDR104C
S000002791  YDR383C
S000003648  YJL112W
S000001478  YIR039C
S000003830  YJR069C
S000003132  YGL164C
S000001422  YIL160C
S000007410  YDR210C-D
S000004361  YLR369W
S000000113  YBL017C
S000007288  Q0158
S000028529  YBL008W-A
S000006699  tQ(UUG)L
S000001567  YKL084W
S000028698  YNL024C-A
S000007377  YLR256W-A
S000003039  YGL071W
S000003111  YGL143C
S000001388  YIL126W
S000000859  YER057C
S000002536  YDR129C
S000001903  YFR007W
S000005418  YOL057W
S000006160  YPL239W
S000005985  YPL064C
S000000168  YBL072C
S000001101  YHR059W
S000003806  YJR045C
S000006481  RDN5-3
S000000529  YCL024W
S000003107  YGL139W
S000004963  YNL018C
S000000502  YBR298C
S000003774  YJR013W
S000006144  YPL223C
S000002812  YDR404C
S000005365  YOL005C
S000002194  YDL036C
S000005400  YOL040C
S000006347  YPR143W
S000000062  YAL067C
S000002786  YDR378C
S000005161  YNL217W
S000004986  YNL041C
S000006518  tA(AGC)M1
S000003057  YGL089C
S000005299  YNR016C
S000001841  YFL053W
S000007320  tG(UCC)Q
S000003789  YJR028W
S000004121  YLR131C
S000003851  YJR091C
S000007421  YHR214C-C
S000000067  YAR009C
S000003018  YGL050W
S000005978  YPL057C
S000028564  YLR156C-A
S000006006  YPL085W
S000001074  YHR032W
S000001020  YHL028W
S000000777  YEL051W
S000000573  YCL068C
S000002247  YDL089W
S000006663  tM(CAU)J3
S000000217  YBR013C
S000001742  YKR034W
S000000099  YBL003C
S000004129  YLR139C
S000001400  YIL138C
S000007282  Q0255
S000003667  YJL131C
S000002239  YDL081C
S000006659  tM(CAU)D
S000003075  YGL107C
S000001756  YKR048C
S000002128  YER087C-B
S000003735  YJL199C
S000006739  tT(AGU)D
S000006124  YPL203W
S000003203  YGL234W
S000003589  YJL053W
S000005873  YOR346W
S000003291  YGR059W
S000003141  YGL173C
S000000632  YCR036W
S000005740  YOR214C
S000004271  YLR281C
S000000524  YCL019W
S000002676  YDR268W
S000004921  YMR305C
S000000663  YCR067C
S000005433  YOL072W
S000006139  YPL218W
S000003615  YJL079C
S000006211  YPR007C
S000005134  YNL190W
S000004117  YLR127C
S000002702  YDR294C
S000001637  YKL154W
S000003624  YJL088W
S000003925  YLL002W
S000000756  YEL030W
S000003985  YLL062C
S000002831  YDR423C
S000001152  YHR110W
S000003424  YGR192C
S000006093  YPL172C
S000005199  YNL255C
S000000459  YBR255W
S000001381  YIL119C
S000001338  YIL076W
S000001385  YIL123W
S000006770  tV(UAC)D
S000006012  YPL091W
S000001094  YHR052W
S000001956  YKL096W-A
S000002287  YDL129W
S000007402  YER137C-A
S000001380  YIL118W
S000001906  YFR010W
S000004665  YMR061W
S000004263  YLR273C
S000004054  YLR064W
S000002675  YDR267C
S000001813  YKR105C
S000003294  YGR062C
S000004229  YLR239C
S000028632  YGL007C-A
S000006497  snR8
S000001863  YFL031W
S000001733  YKR025W
S000000039  YAL041W
S000005267  YNL323W
S000004608  YMR006C
S000007356  YOR343W-B
S000004155  YLR165C
S000002402  YDL243C
S000004051  YLR061W
S000000365  YBR161W
S000002172  YDL014W
S000006552  tE(UUC)E3
S000006494  snR6
S000028858  YOR293C-A
S000004204  YLR214W
S000007300  snR36
S000003407  YGR175C
S000001045  YHR003C
S000003673  YJL137C
S000006527  tC(GCA)G
S000005882  YOR355W
S000004258  YLR268W
S000005598  YOR072W
S000005404  YOL044W
S000003309  YGR077C
S000004701  YMR095C
S000002810  YDR402C
S000001241  YHR198C
S000000461  YBR257W
S000000767  YEL041W
S000003978  YLL055W
S000005711  YOR185C
S000028725  YPR159C-A
S000001073  YHR031C
S000001384  YIL122W
S000001936  YFR040W
S000002463  YDR056C
S000004061  YLR071C
S000003974  YLL051C
S000006053  YPL132W
S000000418  YBR214W
S000000750  YEL024W
S000001809  YKR101W
S000004847  YMR234W
S000003936  YLL013C
S000002610  YDR202C
S000001620  YKL137W
S000001324  YIL062C
S000001451  YIR012W
S000004792  YMR180C
S000005928  YPL007C
S000005290  YNR007C
S000003515  YGR283C
S000000343  YBR139W
S000006651  tL(UAA)K
S000005769  YOR243C
S000002927  YDR519W
S000003351  YGR119C
S000001929  YFR033C
S000004868  YMR255W
S000005866  YOR339C
S000006088  YPL167C
S000004452  YLR460C
S000001527  YKL044W
S000001946  YFR050C
S000000878  YER076C
S000003384  YGR152C
S000000115  YBL019W
S000004749  YMR141C
S000006449  snR58
S000003438  YGR206W
S000004211  YLR221C
S000003288  YGR056W
S000001604  YKL121W
S000005949  YPL028W
S000002567  YDR160W
S000004068  YLR078C
S000005350  YNR067C
S000004336  YLR344W
S000002185  YDL027C
S000006258  YPR054W
S000005383  YOL023W
S000004949  YNL004W
S000000735  YEL009C
S000000733  YEL007W
S000000309  YBR105C
S000004472  YML011C
S000004058  YLR068W
S000002936  YDR528W
S000004133  YLR143W
S000001112  YHR070W
S000007369  YGR161W-A
S000000181  YBL085W
S000005006  YNL062C
S000002484  YDR077W
S000004018  YLR028C
S000003584  YJL048C
S000000066  YAR008W
S000028474  RUF5-2
S000004403  YLR411W
S000001596  YKL113C
S000005103  YNL159C
S000002350  YDL191W
S000006693  tQ(UUG)D1
S000000520  YCL014W
S000005030  YNL086W
S000002822  YDR414C
S000002816  YDR408C
S000000383  YBR179C
S000003642  YJL106W
S000003394  YGR162W
S000000139  YBL043W
S000006138  YPL217C
S000005840  YOR313C
S000001944  YFR048W
S000005791  YOR265W
S000005961  YPL040C
S000002221  YDL063C
S000000047  YAL049C
S000003899  YJR138W
S000006295  YPR091C
S000006203  YPL282C
S000005328  YNR045W
S000006529  tC(GCA)P2
S000000465  YBR261C
S000002336  YDL177C
S000000598  YCR005C
S000004275  YLR285W
S000004874  YMR261C
S000002416  YDR009W
S000000448  YBR244W
S000006492  snR3
S000001100  YHR058C
S000003067  YGL099W
S000005222  YNL278W
S000001629  YKL146W
S000001283  YIL021W
S000002696  YDR288W
